title,brand,salesSite,isEachShippingFee,isPremium,isCrossBorderShipping,isOnlineOnly,shippingFee,shippingFreeOver,availableDeliveryJeju,availableDeliveryIsland,shippingFeeJeju,shippingFeeIsland,courierCompany,pdtName,optionName1,optionName2,totalReviewQty,totalScore,tagList1,tagList2,tagList3,tagList4,ctgL4Id,thumbImgPath1,thumbImgPath2,thumbImgPath3,thumbImgPath4,detailImgPath,modelCode1,optionValue1,optionValue2,stock1,price1,modelCode2,optionValue3,optionValue4,stock2,price2,modelCode3,optionValue5,optionValue6,stock3,price3,modelCode4,optionValue7,optionValue8,stock4,price4,returnCity,returnStreet,returnDetail,returnPostalCode,exchangeShippingFee,returnShippingFee,consignmentName,consignmentCity,consignmentStreet,consignmentDetail,consignmentPostalCode,mailOrderNum
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,인텍스,신세계백화점,false,false,false,true,10000,1000000,true,true,7000,10000,우체국택배,수영장,색상,사이즈,68,25,고양이,츄르,옷,고양이밥,326,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,pink,SS,552,3669260,91058392,black,M,236,7178270,TEE-NEW JDI SWOOSH,blue,L,101,4725810,TEE-NEW JDI SWOOSH,green,SS,554,981930,Jeju,Haeundae,101호,12345,6000,2500,넥스트젠팩,Jeju,Haeundae,1F,98475,2015-대구중구-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),나이키,신세계몰,true,false,false,false,0,50000,true,true,7000,10000,CJ택배,수영장,색상,사이즈,192,7,반팔,츄르,고양이밥,수영장,501,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,TEE-NEW JDI SWOOSH,pink,M,649,3243840,TEE-NEW JDI SWOOSH,black,XL,874,3943670,TEE-NEW JDI SWOOSH,red,M,417,1739130,920193850,blue,S,229,333650,Busan,Gangnam,405호,12345,6000,3000,넥스트젠팩,Jeju,Haeundae,1F,23853,2022-부산-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,나이키,신세계몰,false,true,true,false,0,50000,true,true,7000,10000,CJ택배,운동기구,색상,사이즈,226,28,반팔,바벨,반팔,셔츠,2183,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,TEE-NEW JDI SWOOSH,pink,XL,691,6317480,TEE-NEW JDI SWOOSH,blue,S,144,4742240,920193850,pink,L,717,8253520,920193850,blue,SS,897,2848840,Seoul,Gangnam,노란대문,13245,3000,3000,넥스트젠팩,Jeju,Gangnam,1F,13245,2022-부산-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,이나바,신세계백화점,true,true,false,true,0,50000,true,true,3000,7000,CJ택배,운동기구,색상,사이즈,55,28,덤벨,반팔,나이키,옷,407,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,TEE-NEW JDI SWOOSH,blue,L,250,8741240,920193850,pink,SS,207,7335930,920193850,red,L,632,1306850,91058392,red,L,635,4718840,Busan,Haeundae,노란대문,12345,6000,2500,넥스트젠팩,Seoul,Haeundae,1F,23853,2015-대구중구-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,이나바,이마트몰,false,true,true,false,0,1000000,true,true,3000,10000,CJ택배,수영장,색상,사이즈,215,17,고양이,반팔,나이키,고양이,2247,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,green,S,60,9783990,91058392,red,S,536,1444320,TEE-NEW JDI SWOOSH,pink,S,214,7459450,91058392,green,SS,125,3247080,Jeju,Haeundae,405호,98475,6000,5000,넥스트젠팩,Busan,Haeundae,101호,13245,2015-대구중구-1234
"[INTEX] 인텍스 자쿠지, 어린이 물놀이 수영장, 풀장 중대 베스트 ACC 모음전",나이키,이마트몰,false,false,false,false,0,1000000,true,true,7000,10000,우체국택배,운동기구,색상,사이즈,432,38,간식,티셔츠,바벨,츄르,77,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,91058392,pink,L,797,2105420,TEE-NEW JDI SWOOSH,green,SS,434,9021970,91058392,pink,XL,166,2548340,920193850,black,M,301,7322950,Busan,Gangnam,1F,13245,2500,5000,넥스트젠팩,Busan,Haeundae,101호,23853,2022-부산-1234
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,인텍스,신세계몰,true,true,true,true,0,50000,true,true,5000,7000,CJ택배,수영장,색상,사이즈,360,31,덤벨,바벨,주니어,수영장,245,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,920193850,blue,XL,98,6969760,TEE-NEW JDI SWOOSH,pink,L,277,44930,TEE-NEW JDI SWOOSH,black,S,91,3529360,920193850,blue,M,636,9733130,Seoul,Gangnam,1F,12345,2500,5000,넥스트젠팩,Seoul,Gangnam,노란대문,13245,2022-부산-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),이나바,신세계몰,false,true,false,false,10000,1000000,true,true,5000,7000,CJ택배,운동기구,색상,사이즈,144,32,나이키,중량,바벨,옷,363,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,920193850,black,L,228,8339140,TEE-NEW JDI SWOOSH,black,M,500,6395910,920193850,pink,L,311,1595080,91058392,black,L,507,4995140,Busan,Gangnam,405호,12345,5000,2500,넥스트젠팩,Jeju,Haeundae,101호,23853,2022-부산-1234
[나이키/푸마外] 22 S/S 반팔티셔츠 라운드넥 기본 로고 남자 여성 주니어 반팔티 63종,나이키,신세계몰,false,false,true,true,3000,50000,true,true,7000,10000,CJ택배,수영장,색상,사이즈,221,11,수영장,고양이,간식,셔츠,525,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,920193850,red,XL,43,6405360,TEE-NEW JDI SWOOSH,pink,SS,887,8097850,920193850,pink,XL,416,7930580,TEE-NEW JDI SWOOSH,red,S,688,5914260,Seoul,Haeundae,노란대문,13245,5000,3000,넥스트젠팩,Seoul,Haeundae,405호,13245,2022-부산-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),나이키,신세계몰,false,false,false,true,3000,50000,true,true,5000,7000,우체국택배,츄르,색상,사이즈,131,46,푸마,바벨,푸마,나이키,1566,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,920193850,pink,S,910,8480800,91058392,blue,XL,225,684260,91058392,black,S,470,5471260,91058392,green,XL,195,5977480,Busan,Gangnam,1F,23853,2500,3000,넥스트젠팩,Jeju,Haeundae,101호,13245,2022-부산-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,이나바,신세계백화점,true,false,true,true,10000,50000,true,true,7000,10000,CJ택배,수영장,색상,사이즈,124,10,바벨,셔츠,옷,반팔티,1328,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,green,L,67,7957790,TEE-NEW JDI SWOOSH,pink,L,234,5167380,920193850,blue,SS,463,3610980,TEE-NEW JDI SWOOSH,red,XL,664,7958960,Jeju,Gangnam,405호,13245,5000,3000,넥스트젠팩,Seoul,Gangnam,405호,98475,2015-대구중구-1234
"[INTEX] 인텍스 자쿠지, 어린이 물놀이 수영장, 풀장 중대 베스트 ACC 모음전",인텍스,신세계몰,false,true,true,false,0,1000000,true,true,7000,10000,CJ택배,티셔츠,색상,사이즈,390,34,고양이,주니어,고양이,나이키,179,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,920193850,red,M,54,3042410,91058392,green,SS,218,7817410,920193850,pink,S,82,6508630,91058392,red,M,901,20810,Jeju,Haeundae,1F,12345,2500,2500,넥스트젠팩,Jeju,Gangnam,101호,13245,2022-부산-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),나이키,신세계몰,false,true,true,false,3000,1000000,true,true,7000,7000,우체국택배,수영장,색상,사이즈,369,40,주니어,셔츠,고양이밥,고양이밥,2347,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,91058392,green,L,26,1688140,91058392,green,L,229,766410,91058392,blue,M,308,7298150,TEE-NEW JDI SWOOSH,black,SS,795,4435270,Busan,Gangnam,405호,13245,3000,3000,넥스트젠팩,Seoul,Haeundae,노란대문,23853,2022-부산-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,나이키,신세계몰,false,true,true,true,0,1000000,true,true,7000,7000,CJ택배,츄르,색상,사이즈,471,7,수영장,셔츠,수영장,바벨,836,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,black,S,138,6247890,920193850,red,L,120,1909710,920193850,green,S,228,3068630,91058392,red,M,245,998580,Busan,Gangnam,1F,13245,6000,2500,넥스트젠팩,Jeju,Haeundae,노란대문,98475,2015-대구중구-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),인텍스,이마트몰,true,false,true,false,10000,50000,true,true,5000,7000,CJ택배,수영장,색상,사이즈,67,43,고양이밥,셔츠,옷,티셔츠,413,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,920193850,black,M,57,1207170,TEE-NEW JDI SWOOSH,red,SS,390,6290310,TEE-NEW JDI SWOOSH,blue,M,717,1784370,920193850,green,L,899,7607920,Seoul,Gangnam,노란대문,12345,2500,5000,넥스트젠팩,Jeju,Gangnam,노란대문,23853,2022-부산-1234
"[INTEX] 인텍스 자쿠지, 어린이 물놀이 수영장, 풀장 중대 베스트 ACC 모음전",나이키,이마트몰,true,true,false,false,3000,1000000,true,true,3000,10000,CJ택배,티셔츠,색상,사이즈,87,30,츄르,반팔티,츄르,주니어,1847,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,red,S,431,2507200,920193850,green,SS,707,3312570,TEE-NEW JDI SWOOSH,pink,S,387,7548330,TEE-NEW JDI SWOOSH,red,L,824,5818750,Jeju,Gangnam,1F,23853,2500,6000,넥스트젠팩,Busan,Gangnam,1F,13245,2022-부산-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),인텍스,신세계백화점,true,true,false,false,10000,50000,true,true,3000,7000,CJ택배,츄르,색상,사이즈,130,10,수영장,츄르,티셔츠,반팔,591,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,91058392,pink,SS,193,5948290,920193850,black,S,458,2232560,91058392,blue,M,818,2457050,TEE-NEW JDI SWOOSH,black,XL,512,6856660,Jeju,Gangnam,101호,12345,2500,3000,넥스트젠팩,Seoul,Haeundae,405호,98475,2015-대구중구-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),인텍스,이마트몰,true,false,true,true,3000,50000,true,true,3000,7000,CJ택배,티셔츠,색상,사이즈,352,32,바벨,나이키,고양이밥,바벨,951,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,91058392,black,L,730,2000710,920193850,blue,L,918,1866030,91058392,pink,SS,843,1824300,920193850,black,L,22,4625500,Seoul,Gangnam,1F,12345,6000,3000,넥스트젠팩,Busan,Gangnam,101호,98475,2015-대구중구-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),인텍스,신세계몰,true,true,false,false,3000,50000,true,true,3000,7000,우체국택배,수영장,색상,사이즈,390,8,옷,수영장,중량,간식,1102,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,920193850,green,L,129,541420,91058392,green,SS,244,2977180,920193850,green,S,327,4134650,TEE-NEW JDI SWOOSH,blue,L,109,5640290,Busan,Haeundae,1F,98475,2500,2500,넥스트젠팩,Seoul,Haeundae,노란대문,98475,2015-대구중구-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),나이키,신세계백화점,true,false,false,false,0,50000,true,true,3000,10000,우체국택배,수영장,색상,사이즈,135,24,고양이밥,고양이,츄르,중량,730,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,red,L,700,5900890,91058392,red,L,242,3921350,91058392,green,M,589,3566300,920193850,red,M,733,9673970,Jeju,Gangnam,1F,98475,2500,2500,넥스트젠팩,Busan,Haeundae,1F,13245,2022-부산-1234
"[INTEX] 인텍스 자쿠지, 어린이 물놀이 수영장, 풀장 중대 베스트 ACC 모음전",인텍스,신세계백화점,false,false,false,false,10000,1000000,true,true,5000,7000,CJ택배,수영장,색상,사이즈,308,23,고양이밥,고양이,간식,바벨,2008,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,TEE-NEW JDI SWOOSH,pink,SS,777,8593630,91058392,green,S,807,5964860,91058392,green,XL,875,5322650,920193850,blue,M,375,9778410,Jeju,Haeundae,노란대문,13245,2500,2500,넥스트젠팩,Seoul,Haeundae,1F,12345,2015-대구중구-1234
이나바 인기 고양이 간식 챠오츄르 외 4P x 15봉 (60p),인텍스,이마트몰,false,true,false,true,3000,1000000,true,true,7000,10000,CJ택배,티셔츠,색상,사이즈,374,47,츄르,간식,츄르,라운드넥,1086,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,91058392,green,L,728,3467360,920193850,blue,L,110,7571280,920193850,pink,XL,384,7071260,920193850,black,S,890,7850470,Jeju,Gangnam,노란대문,13245,2500,6000,넥스트젠팩,Busan,Haeundae,101호,13245,2015-대구중구-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,이나바,이마트몰,false,true,false,false,0,1000000,true,true,7000,7000,CJ택배,운동기구,색상,사이즈,208,8,덤벨,주니어,덤벨,중량,44,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,91058392,red,S,634,8255240,91058392,blue,M,698,8392750,920193850,black,XL,10,1641690,TEE-NEW JDI SWOOSH,red,XL,712,7156970,Seoul,Haeundae,101호,23853,3000,6000,넥스트젠팩,Busan,Gangnam,101호,98475,2015-대구중구-1234
"[INTEX] 인텍스 자쿠지, 어린이 물놀이 수영장, 풀장 중대 베스트 ACC 모음전",인텍스,신세계몰,true,true,false,true,0,1000000,true,true,5000,7000,CJ택배,운동기구,색상,사이즈,459,15,옷,반팔티,라운드넥,티셔츠,1062,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sstatic.ssgcdn.com/cmpt/edit/202206/02/092022060209470267080105614110_237.jpg,91058392,black,S,607,1843180,920193850,red,S,493,8359420,91058392,blue,SS,666,8507960,TEE-NEW JDI SWOOSH,blue,M,136,3860160,Busan,Gangnam,405호,13245,3000,2500,넥스트젠팩,Busan,Gangnam,1F,12345,2015-대구중구-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,인텍스,신세계몰,true,false,true,false,3000,50000,true,true,5000,7000,CJ택배,수영장,색상,사이즈,98,31,덤벨,바벨,티셔츠,나이키,1139,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,91058392,red,S,672,835350,TEE-NEW JDI SWOOSH,red,XL,6,9106830,TEE-NEW JDI SWOOSH,green,XL,122,1728300,TEE-NEW JDI SWOOSH,black,M,654,8089720,Jeju,Haeundae,101호,23853,3000,6000,넥스트젠팩,Busan,Haeundae,101호,13245,2022-부산-1234
"[INTEX] 인텍스 자쿠지, 어린이 물놀이 수영장, 풀장 중대 베스트 ACC 모음전",인텍스,신세계몰,false,false,true,false,0,50000,true,true,7000,10000,우체국택배,티셔츠,색상,사이즈,150,19,반팔,옷,고양이,주니어,1022,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://sitem.ssgcdn.com/23/04/22/item/1000045220423_i1_1200.jpg,https://gi.esmplus.com/sim9326/%EB%AF%BC%EC%A7%80/0725_SSG_ALL/C_1.jpg,91058392,black,L,509,5119710,920193850,red,SS,212,6135370,920193850,pink,M,214,9256740,TEE-NEW JDI SWOOSH,pink,XL,135,6109870,Seoul,Haeundae,1F,98475,5000,3000,넥스트젠팩,Jeju,Haeundae,101호,98475,2022-부산-1234
더스크랙 무게조절덤벨 누오 크롬덤벨 중량 4kg~24kg,이나바,신세계몰,true,true,true,false,10000,50000,true,true,3000,10000,CJ택배,수영장,색상,사이즈,81,21,중량,간식,옷,고양이밥,1283,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/95/22/82/item/1000438822295_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://sitem.ssgcdn.com/07/65/17/item/1000030176507_i1_1200.jpg,https://duskrack.negagea.kr/Detail/dumbbell/duskcromedumbbell/GIF/Hooking/Hooking_chromedumbell_09.png,91058392,red,L,891,3249280,920193850,red,L,351,5654330,920193850,black,S,226,1624250,920193850,pink,XL,632,7604580,Jeju,Gangnam,노란대문,23853,5000,2500,넥스트젠팩,Seoul,Haeundae,101호,98475,2022-부산-1234
